clinic_id,clinic_name
13402,"Mark C. Handelman, MD."
13403,Theresa Vicroy - MDVIP
13406,Brandeis University Health Center
13407,Dr. Michael Gunter
13410,Northlake Family Practice
13411,Access Omnicare
13416,Central Florida Internal Medicine and Environmental Medicine
13421,Retina Consultants Surgery Center
13422,Dr. Hussain Rawji
13423,Dr. Lisa Bartoli
13427,Santa Rosa Kidney Care PC
13429,Silicon Valley Podiatry Group
13464,Body Of Christ Community Clinic
13465,Old Irving Park Community Clinic
13466,"Craig Broussard, MD"
13468,Jamacha Urgent Medical Center
13468,Jamacha Urgent Medical Center
13470,Michael Carr DO
13471,Alabama Pediatric Gastroenterology
13475,Johnson Regional Medical Center
13477,Innovative Surgery Center LLC
13479,Dr. Young
13481,Imlay City Family Practice
13484,"Rio Grande Valley Orthopedic, P.A."
13486,"Majid Ghauri, MD"
13494,"Doctors Advice, LLC"
13495,Douglas Family Medicine
13497,Fremont Obstetrics & Gynecology
13499,Neurology Restoration Center
13503,"Paradise Valley Foot & Ankle, PLLC"
13505,"Dan Lister, MD"
13506,Cleveland Family Health Clinic
13508,Valletta Orthopaedics
13509,"Paul C. Murphy, MD DBA Murphy Sport"
13510,ACHE Institute PLLC
13511,Dovilan Wyatt MD
13512,"Schrader, Shannon"
13514,David A. Mackoul
13519,"Alec Anders, MD"
13523,APG Healthcare
13527,San Marcos Family Medicine
13528,Clarksville Family Medical Center
13530,"Vicksburg Holistic Healthcare, LLC"
13533,Heart 2 Heart Care Clinic
13534,Southern California Kidney Associates
13535,E Martin Maida MD PA
13536,"Value in Prevention of Houston, TX"
13539,Philly City Foot Doc
13541,Delaware Neuroscience Specialists
13542,Gastroenterology Consultants of Wes
13544,Dr. Francis X. Walsh
13547,Challis Area Health Center
13549,Chicagoland Pain Management Institu
13551,Tova Health
13554,Kenneth P Tway
13555,"14 Street Medical, PC"
13558,John P Lavery MD PA
13560,Colonial Heights Pediatrics Ltd
13562,Berkeley Free Clinic
13566,Ware Medical Associates
13567,Dr. Vinay Parameswara & Dr. Aditi S
13568,We Care Pediatrics & Adolescent
13570,Your Best You
13573,North Suburban Family Physicians
13577,Athena Family Medicine
13578,Texas Quick Care
13580,Paragon Family Medicine
13584,"Dr. Mark Dodson, MDVIP"
13596,Carriero Foot and Ankle Inc
13597,Minnesota Head and Neck Pain Clinic
13598,BLISS HEALTH
13601,Blue Water Pulmonary Critical Care
13606,"Jackson Health and Wellness Clinic,"
13608,Center For Womens Health
13610,Northeast Medical PC
13612,Pacific Coast Ear Nose & Throat
13616,The Health Experiences Primary Care
13620,"Kaplan, Harry"
13626,Center for Physical Med and Rehab
13627,CKS MEDICAL GROUP INC.
13628,"Martin J Neilan, MD"
13631,North Dallas Shared Ministries
13635,Gerald H Watanabe MD
13637,Kapolei Pediatrics
13640,Kinue Miki MD
13641,Keiki Korner Pediatrics
13650,West Sedona Family Practice
13655,Dr. Michael Winnie
13657,Flores Family Clinic
13659,Mercy Family Healthcare
13661,PrimaryPlus
13662,Permian Nephrology Associates
13669,Neighborhood Health Services Corporation
13670,Patrick L Spencer DO
13673,"H. Douglas Holliday, MD"
13674,Socrates Perez-Rodriguez MD PA
13681,Jack Ford MD
13683,Medworks Medical Center
13686,"House, William"
13689,Paragon Sports Medicine
13692,Tima Wellness
13693,MSU Health Care
13694,Bradley Gynecology and North Clinic
13695,Dr. Michael A. Schindel
13697,"Richard Berg, MD"
13700,City Health Urgent Care
13708,Cleveland Children's Clinic
13710,"Gary A Milles, MD"
13711,Village Medical
13717,"Joann Pfundstein, MD, LLC"
13719,Dr. Michael Hubner
13720,"John Hubner, MD"
13721,Drs. Malinow and Malinow
13729,Sierra Neurosurgery Group
13731,"Katz, Claire"
13734,Yvette McQueen MD
13736,Gwinnett Family Medicine and Geriat
13737,NP On Call
13741,Bethesda Medical Associates PC
13742,Usaajj Medical LLC
13745,Healing Hands Medical Group
13746,Ellenville Regional Hospital
13750,ACTS OF KIDNESS PEDIATRICS PLLC
13751,"Timothy Fignar, MD"
13757,Keystone Family Clinic
13761,Nexus Neuropsychological Services
13762,Family Medical Associates
13771,Corinthia McLeroy MD
13775,Neurology of Bethlehem P.C.
13779,Maternal and Family Medicine
13782,Waseemuddin Kazi MD
13783,"Cheri H. LeBlanc, MD"
13788,"Rosen, Amy"
13790,"Wacks, Israel L."
13793,Dr. Evan Shapiro
13794,Maliheh Free Clinic
13797,"Singer, Caren"
13798,Dr. Sherry Farag
13799,The Pelvic Floor Institute
13800,North Shore Heart and Vascular
13801,Oculoplastics Center
13802,"Rigoberto Gonzalez, MD"
13803,"Bessemer Family Foot Clinic, LLC"
13808,Afaq Kazi MD
13810,"Robert Wacks, MD"
13812,Dr Rizwan Shah
13813,Del Pilar Medical and Urgent Care
13819,"Thaung Myint, MD"
13822,"David Hobbs, MD"
13824,"Smith, Alan"
13826,Aunt Martha's Health and Wellness
13830,Sunshine Pediatrics
13831,White River Health
13837,Coastal Orthopedics
13840,Stephen Payne MD PC
13842,Pone Rheumatology
13850,Family and Industrial Medical Center
13851,Bayview Health Clinic
13856,Dr. Ashley Weil
13858,PATRICIA W HENDERSON DO PC DBA Jackson River Family Practice
13862,Pacific Endometriosis and Pelvic
13863,"Lippelman, John"
13864,Mercy Health Physician Partners
13873,Genesis Community Clinic
13874,"Kaplan, Levey and Levine"
13876,Genesis Family Healthcare
13882,Carolina Pain Associates PA
13887,"Pinon Family Practice, PC"
13889,Ellenton Family Practice
13891,"Gil, Kevin"
13893,Dr. David Gehring
13895,Dr. LeFevre
13896,"Nolfo, Emily"
13898,Stephen Rex MD
13901,"Fox, Julie"
13902,Peninsula Community Health Services
13904,"Myers, David A."
13909,"Tammy Jones, MD"
13910,Boulware Ross Dozier Collins
13911,"Freeman Foot Care, Inc"
13917,"Jacqueline Romero, DO"
13919,Dr. Robert Ruxin
13920,"Freeman, Helene"
13924,MDVIP Value in Prevention of Maryland
13927,"John F O'Brien, MD"
13932,"Internal Medicine Associates of Monmouth, PC"
13934,George Schwenck DPM
13939,"Nazary, Arezou"
13940,EPC Family & Sports Medicine
13941,Academy Women/Children Health
13945,"Elizabeth Pacocha, DPM, P.C."
13955,Center for Health
13956,Muslim American Social Services
13957,MCC
13960,Havkin Urology
13961,Princeton Foot & Ankle Clinic
13965,Longevite Health and Wellness
13966,"PK Patel, MD"
13967,King of Prussia Medicine
13972,Lucas Pediatrics Inc
13975,Mt Pleasant Ear Nose & Throat
13976,Dr. Shreelakshmi Ramaswamy
13980,"Dr. Karen-Gail Brandse, MD"
13982,Rheumatology and Arthritis Medical
13984,South Florida Spine & Sports Spec
13986,Internal Medicine Associates
13988,Reproductive Endocrinology & Infert
13989,Reserve Health
13990,SmartLife Medicine
13993,AAA Pain Management
13999,"Schwarzentraub Foot Clinic, PC"
14001,"Manvelyan, Marina"
14002,"Baker, James"
14003,Talcott Primary Care
14005,"Palo Duro Dermatology, PLLC"
14006,Unity Health on Main
14008,Northern Michigan Rheumatology
14009,"Madras Medical Group, PC"
14011,Thomas Fowles MD
14014,"Milca Kaplan, NP"
14015,Wesley Chapel Dermatology
14016,A Family Healing Center
14018,"Kurt Crowley, MD"
14019,"Benson, Stuart"
14021,Catalina Island Medical Center
14024,Dr. Greg Alaestante
14026,"Okimura, Judy"
14028,William A Wilson MDVIP
14037,"Marshall S. Nickel, MD"
14038,Venus Women's Healthcare
14047,Relief Pain and Wellness
14049,Union Square Eye Care
14054,Washington Medical Clinic
14056,District Primary Care
14059,Nissi Family Medicine
14061,Delaware Center of Excellence in Ob
14062,Providence Women's Healthcare
14066,"James Kwak, MD"
14067,"MDVIP - Dr. Couch, MD"
14068,Waynesboro Clinic
14070,Cape Fear Clinic Incorporated
14071,"Fennell, Gail"
14072,Health-e-Schools
14074,"George C Pursley, MD"
14075,Heartland OB/GYN
14077,Macon Volunteer Clinic
14078,Low Country Pain Center
14079,Dr. Daniel Lazowick and Dr. Stephanie Hutchison
14083,Mel Leaman Free Clinic
14087,Dr Brislen - Lagom Health
14089,Community Free Clinic
14126,With Open Arms Reproductive Health
14127,Joy In Birth Midwifery
14128,Tennessee GYN
14129,The Dettmann Center
14130,Regenirex
14132,Oakland Pediatrics
14133,Wakefield Pediatrics
14134,Salina Family Healthcare Center
14137,Every Woman Wellness
14138,Dr. William Schetman
14140,East Nashville Family Medicine
14142,Lake Oconee Healthcare
14144,Anne Cummings MD
14145,Dr. Aguilar's Office
14146,Joseph Camero MD
14148,Oakland Orthopedic Partners
14154,Dr. Yulia Koltzova-Rang
14165,Dr. Lesa Mulligan and Dr. Shelba Bethel
14171,BetterMed Urgent Care
14176,Total Womens Healthcare
14178,NY Diabetes Endocrinology Care
14179,Bloom Ob Gyn LLC
14180,Artemis for Women
14184,Homa Family Medicine
14189,"Tampa Institute of Pain and Spine,"
14190,Farragut Medical Center
14192,Origins Family Medical & Weight Loss
14194,PESALA MEDICAL PLLC
14204,Hicks Family Healthcare
14207,Crofton Medical Group
14209,Mednow Clinics
14211,Urgent Care One
14215,Sound Sleep Health
14216,W King Healthcare Group
14220,Massard Foot & Ankle Clinic
14225,Center for Pediatric and Adolescent Medicine
14226,"Laub, Edward"
14228,North San Antonio Healthcare Associates
14230,"Friedland, Richard"
14235,Florida Keys Medical Associates
14238,NorthPark Medical Group
14239,Colorado Center of Medical Excellence
14241,SteadyMD
14248,Center For Advanced Sports Medicine
14250,Dr. Gary Burnstein Community Health
14252,Multicare Physicians
14254,Wagoner Community Hospital
14258,Avicenna Community Health Center
14260,Delta Clinics
14261,Union Community Care
14263,Donald W Alexander MD PC
14282,Family First Health Center
14284,Ali M Alsaadi
14285,Little River Medical Center
14288,Internal Medicine Specialists
14294,Womens Health AZ
14299,Dr. Timothy Woods
14300,Victory Medical Clinic
14305,James A Gibson MD
14307,Will-Grundy Medical Clinic
14311,I Am Healthy
14314,Cooperman Primary Care
14315,Community Health Clinic
14317,Boones Creek Medical Center
14320,Sumter United Ministries Medical Clinic
14324,"Laramie, Jeannine"
14328,My E Physicians
14330,Everyday Healthcare
14332,Skin Clinic
14333,AccessHealth
14335,Dr. Edward Portnoy
14336,Cypress Medical Group
14337,Select Interventional Pain PC
14338,David Turbay MD
14345,"Johsens, Karl"
14346,"Bruce J. Sachs, MD, PC"
14347,Dr. William Fattig
14349,The Corvallis Clinic
14350,Gallatin County Wellness Center
14356,Peds and Parents Family Care
14358,Good Samaritan Health Centers of Gwinnett
14363,"Leung, Cheung"
14364,"Ellis, Robert"
14366,Heritage Health
14367,Brooklyn College Health Clinic
14371,Soluna Family Medicine
14375,LifeChoices Family Medical
14377,Carolina Pain Physicians
14379,Dr. Griffin and Dr. Paniagua
14384,Magnolia Pain Associates PLLC
14388,Global Pediatrics And Fam Med
14389,Internal Medicine and Wellness Center
14396,Dr. Christopher Celio
14397,Dr. Ryan Bozof
14399,CHI Memorial Hospital - Georgia
14400,Sidiq N Aldabbagh MD PA
14402,"Western Podmed Clinic, Inc."
14403,Arbor Lane Family Physicians
14405,David J Domenichini MD
14406,Have a Heart Clinic
14407,Sound Medical Weight Loss
14413,Dr. Ralph Eccles
14416,"Martin, J. Frank"
14418,Miller Medical & Wellness Clinic
14419,Dr. Neil Okamura
14420,"Lee, Richard"
14422,Missouri Highlands Health Care
14424,"Edwin L. Ferren MD, PA"
14425,Baptist Medical Clinic of Galax
14427,"Chanana, Anjali"
14428,Allen County Department of Health
14429,Health Services Inc.
14434,"Menteer Internal Medicine, Inc."
14436,Anchor Bone and Joint
14437,Dr. Scott Schneiderman
14438,Dr. Annmarie Ray
14439,"Gregory, Mark"
14441,Community Health Outreach
14442,Brand 1
14447,Dr. Kuljeet Rai
14448,St. John's Medical Group
14449,"Wichita Falls Heart Clinic, PLLC"
14457,Germantown Wellness & Preventative Medicine
14458,"Arnold L. Goldstein, M.D."
14461,Kent M. Matsuda M.D.
14463,Hayes Medical Center
14467,Miya & Torchinsky
14468,Khurram Abbass MD
14469,Pacific ENT Medical Group Inc
14472,Edward T Wolanski MD PC
14474,"Emi Ota, MD"
14476,Cosmetic and Laser Services
14479,"Laurie Senol, MD"
14480,"Hutfless, George"
14483,Pediatric Medical Associates
14486,"Liu, Nancy"
14488,Klarisana
14491,Aelia Pediatric Center
14493,Anthem Healthcare
14506,The Health Experiences LLC
14507,Family Medicine Specialists
14509,Skyline Medical Center
14511,Nami Kuhlusi MD
14512,"Griffith, Scott"
14513,Armando S Villarreal MD PA
14514,"Tim Pratt, MD"
14517,Seiling Municipal Hospital
14520,North Texas Cardiology Center LLP
14521,Maltman Medical Center
14522,Brookville Medical Center
14525,"Vijaya Nama, MD"
14527,Kanan Medical
14529,Physician's Health Services Clinic
14530,Bond Community Health Center
14531,Moncrief Medical Group
14532,Kelly Walker DPM
14533,Community Care Clinic Of Dare
14542,Hashwani Neurology and Neurophysiology Clinic- HNNC
14544,Mount Vernon Internal Medicine
14546,Chapel Hill Family Medicine
14547,"Amer B Nouh MD, PLLC"
14552,Trinity Health and Family Practice
14562,Ashe Memorial Physician Services
14565,Advanced Medicine of West Essex
14566,Haxtun Health
14572,Lincoln Internal Medicine
14575,Franklin Memorial Hospital
14577,"Beaumont Primary Healthcare, PLLC."
14578,Ultra Health Providers
14581,Mount Morris Medical Group and Montrose Medical Group
14584,Dr. Florek and Meyers - MDVIP
14590,Anson Family Wellness Clinic
14591,Pulmonary Consultants of San Antonio and SleepOne Healthcare Services
14592,"Brown Foot Care Center, PC"
14594,"Sheremeta, Adrian"
14596,"Ana Maria Arroyave, MD, PLLC"
14597,Pediatric Physicians PC
14599,Dwight J Lin MD
14607,Center For Medicine
14608,Sherrie Hirota
14610,The Free Medical Clinic of Newberry
14612,NFCH Clinics
14618,Freestone Health Clinic
14620,"Bucy, William"
14624,"Dr. John Calado, MDVIP"
14626,"Shawn M. Sullivan, D.O. P.C."
14627,Whole Family Health Center
14636,Vivify Wellness Center
14637,Dr. Amy Beck
14639,"East Idaho Orthopedics, PLLC"
14642,Total Family Care
14644,Powder River Physical Medicine & Rehabilitation
14646,Uptown Pediatrics
14649,Sonoma Valley Specialty Clinic
14651,OB/GYN Associates in Charlottesvill
14654,Marina Ob Gyn
14657,St. Gianna Family Medicine
14658,Caceres Specialized Gynecology
14660,Dr. Hoffman
14663,"Jerry J Tracy III, Physician, PLLC"
14664,Outz Medical
14666,Brain Spine & Sleep Institute LLC
14667,GHCCM
14668,Shawnee Health
14675,Jose A Lujan-Palma MD
14678,"McCulley Allergy, Sinus & Asthma"
14682,Leslie Michaud MD
14684,All About Kids
14686,Dr. Edward Hutchison
14687,Wichita OBGYN
14693,Wake Family Medicine
14698,"Rain, Inc"
14699,Laura Wagner MD
14701,CorCareTX
14704,"Titan Orthopaedics of Memphis, PLLC"
14711,Three Oaks Health
14715,Live Oak Medicine
14716,Health Wise Women
14718,Augusta Medical Group
14719,Niobrara Community Hospital
14720,Zamora Medical Center
14723,Cleveland Foot and Ankle Clinic
14725,William Petty
14727,iKare Mood Trauma Recovery
14728,East Alabama Primary Care
14731,Wajahat Mirza MD
14736,The Institute for Florida Pain Spec
14739,Washington Ear Associates
14743,"Center for Infectious Diseases, LLC"
14746,Southwest Minnesota Orthopedics & Sports Medicine
14747,Advanced Family Medicine
14748,Evangelion Medical
14750,"Nathan, Hema"
14752,Bruce P Dorman MD
14753,"Wound Care NC, PLLC"
14754,All Ages Pediatrics
14756,Access Family Health
14758,Life Point Medical LLC
14759,"East Alabama Family Practice, P.C."
14760,ER Specialists Urgency Center
14764,SEMO Health Network
14765,"Guiteras, G. Patrick"
14768,"Breathe Easy Allergy and Asthma, LLC"
14770,Saint Cloud Foot & Ankle Center
14771,Charleston Women's Wellness Center
14773,Harrisonville Family Medicine
14774,AuthoraCare
14778,Starr Internal Medicine & Associates
14784,Kimberly J Humulock DO
14787,"Thiripurasundari Pugazhendhi,MD"
14789,RotaCare Bay Area Free Medical Clinics
14791,Beansprout Pediatrics
14795,Kidney and Hypertension Clinic of Alaska
14800,Larissa Camejo M.D
14802,Brito Medical Center
14805,Kara Wallace MD PC
14810,New Directions Wellness Clinic
14813,Brownsville Ob Gyn
14815,"Dr. Stephen Thomas, MD"
14816,Joseph G Abdo MD FACS
14817,Insights to Health
14819,Aloha Nui Family Practice
14821,Highlands Hospital
14824,Family Foot and Ankle Specialists
14826,AA Spine & Pain Clinic
14827,Beacon Pediatrics
14829,"Jay Williamson, DO"
14837,Central Texas Colon and Rectal Surgeons
14839,The Medical Group
14845,Greater Louisville Internal Medicine
14847,Health Reach Community Clinic
14850,Vision Maximum
14854,Lightworker Health LLC
14859,Gwinnett Peds and Adolescent Medicine
14860,FourPoints Health
14863,The People's Health Clinic
14868,Christian Community Health Center
14869,"Johnston, John"
14924,Dr. Charles Pugh MD
14930,PRMC Clinics
14939,"Weiss, Martin"
14941,"Weiss, William"
14953,Summit Gastroenterology PLLC
14958,"Poverello Center, Inc"
14960,Taylor Medical Center PLLC
14965,vybe urgent care
14970,"Primary Care Partners, SLO"
14971,"Randy Kinnard, MD"
14973,Cortica Healthcare Inc
14974,A Healthy Choice Clinic P.A.
14979,Elevate Health
14982,The Primary Care Network
14987,All About Kids Pediatrics LLC
14989,Abundant WellnessMD
14991,Community Health Center of West Palm Beach
14994,Integrated Health Concepts
14995,Pediatric Consultants Of Troy
14996,Desert Peaks Health Care
14999,All Children's Clinic
15000,Clineva Urgent Care
